Sample	Fws
RCN02070	0.997538
RCN02071	0.9993309
RCN02072	0.9725737
RCN02074	0.737388
RCN02075	0.9989708
RCN02078	0.9994028
RCN02083	0.7905975
RCN02084	0.9962248
RCN02085	0.99474454
RCN02087	0.99867225
RCN02088	0.9968232
RCN02089	0.97379756
RCN02091	0.9978042
RCN02092	0.9995941
RCN02093	0.9988324
RCN02097	0.99586785
RCN02098	0.9951035
RCN02099	0.9980372
RCN02100	0.99582374
RCN02101	0.99660957
RCN02102	0.9925843
RCN02103	0.9994524
RCN02106	0.94580066
RCN02108	0.9985027
RCN02109	0.7914991
RCN02111	0.9980928
RCN02112	0.99598134
RCN02114	0.9964907
RCN02116	0.99701834
RCN02117	0.5965711
RCN02118	0.7404198
RCN02119	0.994238
RCN02120	0.994676
RCN02121	0.9959062
RCN02123	0.997669
RCN02124	0.8891103
RCN02125	0.99825734
RCN02126	0.99826175
RCN02127	0.99854654
RCN02130	0.99950767
RCN02133	0.9985706
RCN02134	0.99894506
RCN02136	0.9972712
RCN02139	0.9973801
RCN02140	0.99822545
RCN02141	0.9989046
RCN02142	0.99948364
RCN02143	0.8966481
RCN02145	0.9993354
RCN02146	0.99794006
RCN02147	0.85721654
RCN02149	0.9978527
RCN02151	0.99801123
RCN02152	0.8448988
RCN02153	0.9988047
RCN02154	0.99781454
RCN02155	0.8409042
RCN02157	0.99941695
RCN02160	0.9987939
RCN02161	0.9350615
RCN02164	0.997756
RCN02167	0.99847585
RCN02169	0.96798885
RCN02170	0.997931
RCN02171	0.99773717
RCN02172	0.99966615
RCN02175	0.78719074
RCN02182	0.9958994
RCN02184	0.5281398
RCN02186	0.99603665
RCN02187	0.99822664
RCN02188	0.46334916
RCN02189	0.9994906
RCN02190	0.9984307
RCN02191	0.9968183
RCN02192	0.9991616
RCN02197	0.9990257
RCN02198	0.99912894
RCN02199	0.99563146
RCN02201	0.9994565
RCN02202	0.99964166
RCN02203	0.99608296
RCN02205	0.9967565
RCN02206	0.7424393
RCN02207	0.94506496
RCN02210	0.66045016
RCN02213	0.98891485
RCN02214	0.5217593
RCN02216	0.52619517
RCN02217	0.9983324
RCN02218	0.49918717
RCN02221	0.99833864
RCN02222	0.9984799
RCN02224	0.6880006
RCN02226	0.98337823
RCN02227	0.9943835
RCN02228	0.99142045
RCN02229	0.99736685
RCN02231	0.9988103
RCN02232	0.8893016
RCN02233	0.83791316
RCN02234	0.99788463
RCN02237	0.87420315
RCN02238	0.99645966
RCN02239	0.896444
RCN02240	0.6087994
RCN02241	0.6133523
RCN02242	0.99912965
RCN02243	0.8602854
RCN02245	0.99975103
RCN02246	0.99487597
RCN02247	0.99513674
RCN02248	0.8903066
RCN02249	0.9980278
RCN02250	0.9995742
RCN02251	0.94977796
RCN02252	0.99364847
RCN02254	0.9076951
RCN02255	0.9979282
RCN02259	0.99871224
RCN02270	0.56974113
RCN02271	0.89997154
RCN02272	0.7112649
RCN02273	0.9969713
RCN02274	0.9453745
RCN02275	0.99435234
RCN02278	0.994702
RCN02279	0.99744874
RCN02280	0.9965526
RCN02281	0.8542837
RCN02282	0.73532003
RCN02284	0.9977544
RCN02287	0.7604296
RCN02288	0.9975843
RCN02291	0.996854
RCN02292	0.99379957
RCN02294	0.9976628
RCN02295	0.9953421
RCN02296	0.69717973
RCN02297	0.6385038
RCN02298	0.9997288
RCN02300	0.9989852
RCN02301	0.99741584
RCN02302	0.99780935
RCN02303	0.99924207
RCN02304	0.6642856
RCN02305	0.8411443
RCN02308	0.7390838
RCN02309	0.99725926
RCN02310	0.6032946
RCN02311	0.99793106
RCN02312	0.77787566
RCN02313	0.995841
RCN02314	0.9983824
RCN02315	0.51105684
RCN02316	0.75081587
RCN02317	0.9947943
RCN02318	0.8150715
RCN02319	0.5534025
RCN02320	0.99555963
RCN02321	0.6701517
RCN02322	0.7529331
RCN02324	0.9963663
RCN02325	0.99798197
RCN02326	0.51567066
RCN02327	0.99509054
RCN02328	0.996161
RCN02329	0.99812573
RCN02330	0.99782217
RCN02331	0.99860525
RCN02333	0.99739516
RCN02335	0.9988876
RCN02337	0.9973774
RCN02338	0.70986027
RCN02339	0.9989019
RCN02341	0.99843645
RCN02343	0.9609606
RCN02345	0.99762195
RCN02346	0.99819493
RCN02348	0.9146787
RCN02350	0.9978264
RCN02352	0.997654
RCN02353	0.9959931
RCN02354	0.9962595
RCN02355	0.55233485
RCN02356	0.9945309
RCN02357	0.9966137
RCN02358	0.76086617
RCN02359	0.9474766
RCN02360	0.9972259
RCN02361	0.9999944
RCN02362	0.9987946
RCN02363	0.99732745
RCN02364	0.58398867
RCN02365	0.9987403
RCN02366	0.99616504
RCN02367	0.99752903
RCN02369	0.7596701
RCN02394	0.82565635
RCN02398	0.99857396
RCN02401	0.8780399
RCN02404	0.9975472
RCN02409	0.99627894
RCN02410	0.99699414
RCN02411	0.92304647
RCN02421	0.7810027
RCN02427	0.99652624
RCN02437	0.99916214
RCN02443	0.99864846
RCN02446	0.99963087
RCN02449	0.9995481
RCN02452	0.99558985
RCN02453	0.9972827
RCN02454	0.5644347
RCN02455	0.9976067
RCN02456	0.9998451
RCN02457	0.899052
RCN02459	0.99832594
RCN02462	0.9951867
RCN02463	0.9988359
RCN02470	0.66212404
RCN02471	0.6681248
RCN02478	0.9941366
RCN02484	0.99659175
RCN02485	0.999568
RCN02486	0.8447156
RCN02488	0.9995087
RCN02490	0.99731815
RCN02494	0.78097904
RCN02501	0.9680539
RCN02503	0.99919176
RCN02508	0.8511156
RCN02515	0.75019974
RCN02516	0.9990676
RCN02517	0.64215875
RCN02519	0.9987029
RCN02520	0.99950963
RCN02521	0.6806356
RCN02522	0.99269
RCN02524	0.9974665
RCN02525	0.8185909
RCN02526	0.999405
RCN02527	0.99761266
RCN02528	0.9962357
RCN02529	0.90061533
RCN02530	0.9983106
RCN02531	0.99955434
RCN02532	0.9972497
RCN02533	0.99971706
RCN02534	0.99644274
RCN02535	0.9979573
RCN02537	0.9975756
RCN02538	0.9998303
RCN02539	0.9399455
RCN02540	0.88076943
RCN02541	0.6816802
RCN02542	0.99828494
RCN02543	0.99579626
RCN02544	0.9984025
RCN02545	0.90117824
RCN02546	0.815803
RCN02547	0.9978917
RCN02548	0.75341344
RCN02549	0.99833214
RCN02550	0.99675363
RCN02551	0.79964453
RCN02552	0.9967449
RCN02553	0.9960707
RCN02554	0.9970479
RCN02555	0.99719006
RCN02556	0.9992842
RCN02557	0.9846001
RCN02558	0.9981854
RCN02559	0.92177653
RCN02560	0.99666613
RCN02562	0.6106412
RCN02563	0.99634516
RCN02564	0.58221006
RCN02565	0.7411476
RCN02566	0.9970341
RCN02567	0.9970002
RCN02568	0.99567896
RCN02571	0.9963014
RCN02572	1.0
RCN02573	0.9978972
RCN02574	0.9965679
RCN02577	0.9983329
RCN02578	0.4930045
RCN02579	0.6395574
RCN02580	0.99974453
RCN02581	0.92506
RCN02582	0.9584168
RCN02585	0.5711194
RCN02586	0.5219991
RCN02587	0.9964676
RCN02588	0.9969276
RCN02589	0.99687064
RCN02590	0.7023376
RCN02591	0.99961764
RCN02592	0.9971442
RCN02593	0.8716534
RCN02594	0.99582034
RCN02596	0.8102757
RCN02598	0.99665755
RCN02599	0.99906236
RCN02601	0.6049888
RCN02602	0.9962403
RCN02605	0.9953886
RCN02606	0.9999828
RCN02607	0.896421
RCN02608	0.99840355
RCN02609	0.999624
RCN02611	0.8170348
RCN02612	0.79030305
RCN02613	0.99771863
RCN02614	0.99857426
RCN02615	0.9995309
RCN02616	0.9980387
RCN02617	0.9978331
RCN02619	0.9952343
RCN02620	0.9997268
RCN02621	0.679356
RCN02624	0.93560475
RCN02626	0.9867358
RCN02628	0.99762684
RCN02629	0.99698913
RCN02630	0.9565101
RCN02632	0.6955529
RCN02633	0.9972395
RCN02634	0.99559337
RCN02635	0.89754426
RCN02636	0.8464988
RCN02637	0.9976162
RCN02638	0.9972936
RCN02639	0.99502486
RCN02640	0.99729085
RCN02641	0.8450752
RCN02642	0.9973848
RCN02643	0.9981847
RCN02644	0.9959675
RCN02645	0.9993511
RCN02646	0.9981503
RCN02647	0.9950947
RCN02648	0.9986618
RCN02649	0.94844735
RCN02650	0.8103322
RCN02651	0.8156732
RCN02652	0.9981148
RCN02653	0.9986158
RCN02654	0.9991425
RCN02655	0.9975641
RCN02656	0.89877415
RCN02657	0.7510058
RCN02659	0.99927473
RCN02662	0.42998174
RCN02663	0.9969802
RCN02664	0.99478406
RCN02666	0.40173754
RCN02673	0.7283815
RCN02674	0.7913394
RCN02685	0.68759006
RCN02686	0.9978119
RCN02690	0.99896723
RCN02691	0.99822766
RCN02692	0.9458914
RCN02693	0.99825853
RCN02694	0.9969078
RCN02696	0.9983737
RCN02700	0.91363
RCN02701	0.9983142
RCN02702	0.82500046
RCN02703	0.8193193
RCN02704	0.9967842
RCN02705	0.87486506
RCN02707	0.77339196
RCN02708	0.8305809
RCN02710	0.7263994
RCN02712	0.9990573
RCN02713	0.9966767
RCN02714	0.70927185
RCN02716	0.9974511
RCN02717	0.8507326
RCN02718	0.9984763
RCN02719	0.6663569
RCN02720	0.9983862
RCN02721	0.9979324
RCN02722	0.88005054
RCN02723	0.94929487
RCN02724	0.9529286
RCN02725	0.998862
RCN02726	0.99846447
RCN02727	0.80545765
RCN02728	0.7615803
RCN02729	0.9975819
RCN02731	0.9986588
RCN02732	0.9980396
RCN02733	0.99864566
RCN02734	0.99813616
RCN02735	0.9922609
RCN02736	0.99783313
RCN02737	0.9858323
RCN02738	0.99274904
RCN02740	0.9974136
RCN02741	0.9905904
RCN02742	0.9986215
RCN02743	0.9954012
RCN02744	0.6039737
RCN02745	0.83272207
RCN02746	0.9984532
RCN02747	0.99820507
RCN02748	0.99893194
RCN02749	0.9208591
RCN02750	0.9972778
RCN02751	0.99016863
RCN02756	0.99644256
RCN02758	0.99992675
RCN02759	0.998337
RCN02760	0.7962465
RCN02761	0.99704623
RCN02762	0.9951427
RCN02764	0.8833103
RCN02765	0.8172109
RCN02766	0.9979241
RCN02767	0.99933565
RCN02774	0.9978836
RCN02775	0.99933296
RCN02776	0.99833214
RCN02777	0.9980264
RCN02779	0.62816095
RCN02780	0.9919214
RCN02781	0.9877293
RCN02782	0.99915814
RCN02783	0.99640685
RCN02784	0.99730957
RCN02785	0.9674657
RCN02787	0.9977096
RCN02788	0.99882203
RCN02789	0.9975631
RCN02790	0.99697465
RCN02791	0.99984723
RCN02792	0.99895525
RCN02793	0.9980245
RCN02795	0.76227236
RCN02796	0.9998764
RCN02798	0.998672
RCN02799	0.9995226
RCN02800	0.8764419
RCN02801	0.99988484
RCN02804	0.99935275
RCN02806	0.9999938
RCN02807	0.99969906
RCN02809	0.9988041
RCN02814	0.9956376
RCN02816	0.9969689
RCN02817	0.99367183
RCN02818	0.54332185
RCN02819	0.99693596
RCN02820	0.9982115
RCN02821	0.99774367
RCN02822	0.99702936
RCN02824	0.99708366
RCN02826	0.991968
RCN02827	0.8828844
RCN02829	0.83516324
RCN02830	0.80069554
RCN02831	0.7080771
RCN02832	0.998972
RCN02833	0.9989622
RCN02834	0.99924
RCN02837	0.99948645
RCN02839	0.9975979
RCN02841	0.9992633
RCN02842	0.99967474
RCN02843	0.99839747
RCN02844	0.78722405
RCN02846	0.99279994
RCN02847	0.9980725
RCN02848	0.99723524
RCN02849	0.63394314
RCN02850	0.8791647
RCN02851	0.99858373
RCN02853	0.63402987
RCN02854	0.9230677
RCN02855	0.99727523
RCN02856	0.9992602
RCN02857	0.9992513
RCN02858	0.99823797
RCN02860	0.9999064
RCN02861	0.90533894
RCN02862	0.6596022
RCN02863	0.92963225
RCN02866	0.9995989
RCN02879	0.96637505
RCN02880	0.9957848
RCN02881	0.8094707
RCN02884	0.7950007
RCN02887	0.7291966
RCN02892	0.664096
RCN02893	0.99441284
RCN02894	0.99686563
RCN02895	0.92509484
RCN02902	0.8136083
RCN02903	0.9046523
RCN02904	0.5227378
RCN02907	0.9975066
RCN02908	0.59577966
RCN02910	0.9689754
RCN02915	0.9981575
RCN02916	0.9968878
RCN02917	0.9986859
RCN02918	0.99791086
RCN02922	0.99849313
RCN02923	0.6759157
RCN02925	0.82422763
RCN02929	0.9962437
RCN02930	0.9952569
RCN02932	0.99267906
RCN02933	0.9969375
RCN02934	0.9951733
RCN02935	0.9890105
RCN02941	0.9994807
RCN02942	0.8860416
RCN02943	0.7894855
RCN02944	0.9725673
RCN02945	0.9914285
RCN02946	0.40502456
RCN02947	0.9950722
RCN02948	0.9976087
RCN02949	0.56268215
RCN02951	0.46131334
RCN02952	0.9953092
RCN02953	0.99671024
RCN02954	0.70365787
RCN02955	0.79645354
RCN02956	0.9973639
RCN02958	0.9987393
RCN02959	0.9946275
RCN02960	0.999995
RCN02961	0.9881872
RCN02962	0.9987538
RCN02964	0.74799085
RCN02965	0.9953905
RCN02966	0.9973312
RCN02968	0.9987256
RCN02970	0.9930445
RCN02971	0.723097
RCN02972	0.9976859
RCN02973	0.8473807
RCN02974	0.9181837
RCN02976	0.9952543
RCN02977	0.9987849
RCN02979	0.98283035
RCN02980	0.99836403
RCN02981	0.9925367
RCN02982	0.9958826
RCN02983	0.45952594
RCN02985	0.64997095
RCN02986	0.93499964
RCN02987	0.9981458
RCN02988	0.9676344
RCN02989	0.9971323
RCN02991	0.9975662
RCN02992	0.9065886
RCN02993	0.977457
RCN02994	0.9980138
RCN02995	0.76942426
RCN02996	0.99115276
RCN02997	0.9937161
RCN02998	0.8101573
RCN02999	0.73207366
RCN03001	0.98920363
RCN03002	0.998295
RCN03003	0.9960197
RCN03004	0.66074836
RCN03006	0.9992664
RCN03007	0.9990074
RCN03008	0.62650436
RCN03010	0.99675417
RCN03011	0.99837595
RCN03013	0.9976134
RCN03014	0.99633485
RCN03016	0.9991346
RCN03017	0.7131262
RCN03018	0.9979475
RCN03019	0.9953759
RCN03020	0.5935871
RCN03021	0.6592831
RCN03022	0.8479217
RCN03023	0.99266386
RCN03025	0.9854513
RCN03026	0.99892944
RCN03028	0.9988318
RCN03030	0.9997602
RCN03031	0.9981961
RCN03032	0.99855894
RCN03034	0.9987968
RCN03035	0.99831307
RCN03036	0.99699074
RCN03040	0.99907416
RCN03041	0.985619
RCN03042	0.9981485
RCN03043	0.9970216
RCN03044	0.9987783
RCN03045	0.9954945
RCN03047	0.75168556
RCN03048	0.996615
RCN03049	0.9960487
RCN03050	0.99628603
RCN03054	0.9988545
RCN03056	0.72784966
RCN03058	0.99578214
RCN03059	0.9939009
RCN03061	0.99891216
RCN03063	0.99516976
RCN03066	0.555672
RCN03069	0.56950456
RCN03071	0.9989187
RCN03072	0.9995696
RCN03073	0.99933124
RCN03074	0.86657614
RCN03075	0.9988799
RCN03078	0.8044195
RCN03079	0.99852204
RCN03082	0.9988235
RCN03083	0.99810207
RCN03085	0.6333146
RCN03086	0.99763167
RCN03087	0.8297238
RCN03088	0.9966828
RCN03089	0.99746776
RCN03090	0.932246
RCN03091	0.7534989
RCN03093	0.9968088
RCN03094	0.69692945
RCN03095	0.998653
RCN03096	0.8712479
RCN03097	0.99660295
RCN03098	0.9643858
RCN03099	0.78722465
RCN03100	0.99688184
RCN03101	0.99704236
RCN03104	0.5092108
RCN03105	0.996079
RCN03106	0.9965764
RCN03107	0.99664146
RCN03108	0.9962292
RCN03109	0.99675196
RCN03110	0.99486536
RCN03111	0.90391725
RCN03112	0.7754447
RCN03113	0.6101447
RCN03121	0.9910326
RCN03122	0.99187475
RCN03123	0.99126863
RCN03124	0.56480765
RCN03125	0.57853436
RCN03126	0.8970577
RCN03127	0.9995068
RCN03129	0.9991992
RCN03130	0.6953003
RCN03131	0.65176153
RCN03135	0.99825495
RCN03136	0.99640733
RCN03137	0.74713194
RCN03138	0.7184758
RCN03139	0.92219836
RCN03142	0.9914296
RCN03143	0.9858106
RCN03144	0.49282458
RCN03146	0.83371747
RCN03149	0.9952885
RCN03150	0.96019965
RCN03152	0.99960124
RCN03153	0.9952438
RCN03155	0.99973476
RCN03158	0.9988858
RCN03159	0.9986076
RCN03160	0.8734814
RCN03161	0.5625303
RCN03164	0.70340306
RCN03165	0.99886966
RCN03167	0.72610277
RCN03168	0.73936695
RCN03169	0.999949
RCN03171	0.9997414
RCN03172	0.9997956
RCN03173	0.99937916
RCN03174	0.9998275
RCN03176	0.8274485
RCN03177	0.99875766
RCN03178	0.9996285
RCN03179	0.9999878
RCN03181	0.99932075
RCN03182	0.9996857
RCN03183	0.9998121
RCN03184	0.9977285
RCN03185	0.9997251
RCN03186	0.9999508
RCN03187	0.999366
RCN03188	0.99988794
RCN03189	1.0
RCN03191	0.9443852
RCN03192	0.9994269
RCN03194	0.99964947
RCN03195	0.9969868
RCN03196	0.99889827
RCN03197	0.9976076
RCN03260	0.9994324
RCN03261	0.9990167
RCN03263	0.99892205
RCN03266	0.9992476
RCN03271	0.9995164
RCN03272	0.99783415
RCN03283	0.999426
RCN03285	0.9972884
RCN03290	0.9987552
RCN03292	0.9993256
RCN03299	0.99828935
RCN03300	0.9998079
RCN03303	0.9987861
RCN03306	0.9991142
RCN03307	0.99906063
RCN03311	0.9989858
RCN03312	0.9999839
RCN03313	0.99998844
RCN03315	0.9982486
RCN03316	0.9987284
RCN03317	0.9978504
RCN03318	0.99926573
RCN03319	0.9995257
RCN03320	0.9867482
RCN03322	0.7573807
RCN03323	0.99847984
RCN03326	0.9870077
RCN03328	0.99457514
RCN03334	0.9982083
RCN03335	0.9665559
RCN03336	0.9999919
RCN03337	0.9712621
RCN03338	0.9978995
RCN03339	0.99985147
RCN03340	0.9978936
RCN03341	0.9988344
RCN03342	0.9965179
RCN03343	0.6082093
RCN03344	0.99698293
RCN03347	0.99918294
RCN03348	0.99975675
RCN03349	0.9984324
RCN03351	0.8060491
RCN03352	0.98742527
RCN03353	0.87895554
RCN03354	0.99849665
RCN03357	0.9972466
RCN03358	0.93151534
RCN03360	0.8768084
RCN03361	0.9983909
RCN03363	0.9220237
RCN03365	0.9070746
RCN03367	0.99870396
RCN03368	0.7139933
RCN03369	0.99870074
RCN03375	0.9983714
RCN03376	0.99838454
RCN03377	0.9971498
RCN03380	0.9633889
RCN03382	0.9985961
RCN03383	0.99640346
RCN03384	0.9952307
RCN03385	0.56823707
RCN03386	0.79500747
RCN03388	0.9977769
RCN03389	0.98985386
RCN03390	0.99655545
RCN03391	0.9682687
RCN03392	0.9985715
RCN03394	0.9981009
RCN03396	0.8935561
RCN03397	0.77589023
RCN03398	0.9977264
RCN03399	0.88757885
RCN03400	0.67272973
RCN03401	0.9977679
RCN03402	0.9963132
RCN03403	0.99777424
RCN03405	0.9981688
RCN03406	0.99868256
RCN03408	0.99615663
RCN03409	0.99807453
RCN03410	0.9941852
RCN03414	0.9699789
RCN03415	0.9995403
RCN03419	0.9933485
RCN03420	0.9975577
RCN03421	0.99624294
RCN03422	0.942665
RCN03423	0.99869466
RCN03424	0.9984598
RCN03425	0.99809885
RCN03426	0.9978726
RCN03428	0.995777
RCN03429	0.9695067
RCN03430	0.9978434
RCN03431	0.99844575
RCN03433	0.6890201
RCN03435	0.9826453
RCN03436	0.99646294
RCN03439	0.99812466
RCN03440	0.99692625
RCN03441	0.9985612
RCN03442	0.99842983
RCN03444	0.9969381
RCN03445	0.9892185
RCN03448	0.99805295
RCN03450	0.99850315
RCN03451	0.9974546
RCN03452	0.8091706
RCN03453	0.9803438
RCN03458	0.9983397
RCN03459	0.964292
RCN03460	0.99851215
RCN03461	0.89904827
RCN03462	0.98905736
RCN03463	0.9967921
RCN03464	0.9989694
RCN03467	0.9980143
RCN03468	0.99964815
RCN03469	0.9977406
RCN03470	0.996391
RCN03471	0.996969
RCN03472	0.9968875
RCN03474	0.99946004
RCN03475	0.9978453
RCN03476	0.99620426
RCN03477	0.9994076
RCN03478	0.99728584
RCN03479	0.9972349
RCN03480	0.99794704
RCN03484	0.9949284
RCN03485	0.9986042
RCN03486	0.9962713
RCN03487	0.9992406
RCN03488	0.99441427
RCN03489	0.9964601
RCN03490	0.9973442
RCN03491	0.66012543
RCN03492	0.99610037
RCN03493	0.8181402
RCN03494	0.96909887
RCN03495	0.9372258
RCN03496	0.99640137
RCN03497	0.9548765
RCN03501	0.998933
RCN03502	0.9980262
RCN03504	0.99802995
RCN03505	0.9967727
RCN03508	0.99906373
RCN03509	0.9778234
RCN03510	0.999367
RCN03511	0.99833
RCN03512	0.998145
RCN03513	0.9979627
RCN03514	0.9986693
RCN03515	0.9984013
RCN03518	0.9991629
RCN03519	0.9982728
RCN03521	0.994456
RCN03522	0.9983839
RCN03523	0.99900216
RCN03526	0.99951845
RCN03527	0.9980383
RCN03528	0.98496807
RCN03529	0.99330884
RCN03530	0.99912715
RCN03531	0.9972943
RCN03534	0.99764264
RCN03535	0.974547
RCN03536	0.99813104
RCN03610	0.6584492
RCN06881	0.80215436
RCN06893	0.72422254
RCN07825	0.9949835
RCN07826	0.998169
RCN07827	0.9756616
RCN07828	0.99714833
RCN07829	0.9986453
RCN07830	0.99918
RCN07836	0.99713546
RCN07837	0.99722415
RCN07838	0.9994879
RCN07839	0.99648094
RCN07842	0.9992425
RCN07843	0.9133013
RCN07845	0.99838054
RCN07848	0.9993005
RCN07849	0.956192
RCN07851	0.99983513
RCN07852	0.99948883
RCN07853	0.9985254
RCN07854	0.9995368
RCN07856	0.998599
RCN07858	0.9975765
RCN07859	0.99896204
RCN07860	0.76965535
RCN07862	0.99953127
RCN07863	0.99959886
RCN07864	0.5642576
RCN07865	0.5923344
RCN07951	0.7102421
RCN07954	0.72731024
RCN07986	0.99839914
RCN07994	0.99626774
RCN08001	0.9987902
RCN08009	0.98850834
RCN08011	0.9954716
RCN08013	0.76394355
RCN08015	0.8202164
RCN08017	0.99890924
RCN08019	0.9981671
RCN08021	0.9987018
RCN08023	0.99885094
RCN08025	0.9986422
RCN08027	0.99952203
RCN08029	0.6996191
RCN08031	0.6959986
RCN08033	0.9979341
RCN08035	0.9985401
RCN08037	0.9989154
RCN08039	0.9985072
RCN08042	0.9985006
RCN08044	0.9986218
RCN08045	0.998204
RCN08047	0.99868065
RCN08050	0.99886405
RCN08051	0.9944758
RCN08053	0.9982356
RCN08055	0.94724697
RCN08057	0.7667104
RCN08060	0.99850893
RCN08061	0.974025
RCN08063	0.6126103
RCN08069	0.996339
RCN08071	0.9987943
RCN08075	0.9989714
RCN08079	0.9948778
RCN08082	0.59305793
RCN08084	0.61808676
RCN08086	0.9989887
RCN08087	0.99873793
RCN08090	0.99808615
RCN08091	0.99796987
RCN08092	0.9982465
RCN08093	0.72655773
RCN08094	0.9962089
RCN08095	0.99905944
RCN08096	0.9981272
RCN08097	0.9980869
RCN08098	0.997102
RCN08099	0.99905825
RCN08100	0.81092364
RCN08101	0.995884
RCN08103	0.9955462
RCN08105	0.9987596
RCN08106	0.99559253
RCN08107	0.995463
RCN08112	0.9589948
RCN08113	0.9982126
RCN08114	0.99625915
RCN08115	0.9967814
RCN08116	0.99596876
RCN08117	0.996533
RCN08118	0.9953442
RCN08119	0.9988008
RCN08120	0.9963721
RCN08121	0.9954035
RCN08122	0.99868816
RCN08123	0.5753125
RCN08124	0.99612457
RCN08126	0.99386567
RCN08127	0.99945825
RCN08128	0.98077905
RCN08129	0.99634236
RCN08130	0.9626443
RCN08131	0.9988389
RCN08132	0.99566394
RCN08135	0.9955714
RCN08136	0.99800473
RCN08137	0.78628397
RCN08138	0.94980633
RCN08139	0.9983616
RCN08140	0.96996653
RCN08141	0.99524754
RCN08143	0.9960783
RCN08144	0.96234524
RCN08145	0.9985713
RCN08147	0.9957241
RCN08148	0.9959933
RCN08149	0.83990437
RCN08150	0.99846363
RCN08151	0.9986747
RCN08152	0.99569255
RCN08154	0.99542654
RCN08156	0.9961942
RCN08157	0.81176454
RCN08158	0.9807663
RCN08159	0.996496
RCN08161	0.8617656
RCN08165	0.9972904
RCN08166	0.99721295
RCN08167	0.99916476
RCN08168	0.998486
RCN08169	0.6148086
RCN08171	0.99758947
RCN08172	0.9971052
RCN08173	0.54989326
RCN08174	0.67535746
RCN08175	0.99978745
RCN08176	0.999701
RCN08177	0.9983502
RCN08179	0.9998569
RCN08180	0.43321696
RCN08181	0.66299057
RCN08182	0.6667003
RCN08183	0.62180936
RCN08184	0.9992378
RCN08185	0.9939866
RCN08186	0.9963909
RCN08187	0.9602526
RCN08189	0.9965336
RCN08190	0.99971443
RCN08191	0.993619
RCN08192	0.9932053
RCN08193	0.93073285
RCN08197	0.42036036
RCN08198	0.99257153
RCN08199	0.9904911
RCN08200	0.98657364
RCN08201	0.99833226
RCN08202	0.6270261
RCN08204	0.753459
RCN08205	0.7084793
RCN08206	0.5057626
RCN08207	0.91848236
RCN08209	0.9997567
RCN08210	0.8621269
RCN08211	0.9994176
RCN08213	0.75461984
RCN08214	0.5313495
RCN08215	0.9911255
RCN08216	0.99717915
RCN08217	0.9964189
RCN08218	0.99774987
RCN08219	0.62038845
RCN08220	0.9984513
RCN08221	0.99719405
RCN08230	0.6807305
RCN08232	0.99881
RCN08238	0.5634152
RCN08240	0.9438925
RCN08241	0.996836
RCN08244	0.71201175
RCN08245	0.58108014
RCN08248	0.9942794
RCN08249	0.7806332
RCN08250	0.7174115
RCN08252	0.55309933
RCN08253	0.8062495
RCN08254	0.32409286
RCN08256	0.99504966
RCN08259	0.70187527
RCN08261	0.41238484
RCN08262	0.41207317
RCN08263	0.6092428
RCN08265	0.36747283
RCN08268	0.9984132
RCN08269	0.59405184
RCN08270	0.9799781
RCN08272	0.4301576
RCN08273	0.6745486
RCN08274	0.88703567
RCN08276	0.99667126
RCN08278	0.63805115
RCN08279	0.9988815
RCN08280	0.66973305
RCN08281	0.99768484
RCN08282	0.74687916
RCN08283	0.9995682
RCN08284	0.78109765
RCN08285	0.9989879
RCN08286	0.92377275
RCN08287	0.9986383
RCN08288	0.7312513
RCN08289	0.99575955
RCN08290	0.53308135
RCN08291	0.9979307
RCN08292	0.7870724
RCN08293	0.86722904
RCN08294	0.6243669
RCN08295	0.62258965
RCN08296	0.7297268
RCN08297	0.8977598
RCN08298	0.99522
RCN08299	0.99886036
RCN08300	0.9991576
RCN08301	0.87286204
RCN08303	0.9972653
RCN08304	0.826432
RCN08305	0.99829936
RCN08306	0.9962998
RCN08307	0.5425238
RCN08308	0.9992316
RCN08309	0.9960192
RCN08310	0.74251664
RCN08311	0.9951481
RCN08312	0.9965111
RCN08313	0.96530056
RCN08314	0.99480736
RCN08315	0.51843125
RCN08316	0.99708045
RCN08317	0.99780774
RCN08318	0.92712367
RCN08319	0.59157085
RCN08320	0.4430182
RCN08321	0.9971697
RCN08322	0.5767502
RCN08323	0.80811656
RCN08324	0.98994374
RCN08325	0.9986426
RCN08326	0.5335754
RCN08327	0.9969708
RCN08328	0.7094972
RCN08329	0.9988295
RCN08330	0.80425096
RCN08331	0.9939567
RCN08332	0.9956499
RCN08333	0.82807463
RCN08334	0.4097256
RCN08335	0.75550634
RCN08336	0.99588484
RCN08337	0.9942393
RCN08338	0.72469413
RCN08339	0.9981325
RCN08340	0.9957565
RCN08341	0.70663744
RCN08342	0.99710953
RCN08343	0.9972954
RCN08344	0.9993395
RCN08345	0.99530846
RCN08346	0.99821955
RCN08347	0.9986594
RCN08348	0.9984416
RCN08349	0.9971186
RCN08350	0.9974242
RCN08351	0.9990795
RCN08352	0.99173623
RCN08353	0.9948626
RCN08354	0.9975462
RCN08355	0.9557478
RCN08356	0.99716496
RCN08357	0.7718669
RCN08358	0.9650861
RCN08359	0.5536585
RCN08360	0.96336776
RCN08361	0.6884721
RCN08362	0.99924743
RCN08363	0.8891851
RCN08364	0.99604213
RCN08365	0.99520826
RCN08366	0.99547523
RCN08367	0.9961576
RCN08368	0.9963091
RCN08369	0.99620336
