Sample	Fws
PF0414-C	0.94634706
PF0415-C	0.65401095
PF0417-C	0.9848155999999999
PF0418-C	0.58843696
PF0419-C	0.9900933000000001
PF0421-C	0.58952045
PF0422-C	0.9910644000000001
PF0423-C	0.9604617
PF0424-C	0.9696216000000001
PF0425-C	0.992685
PF0427-C	0.9944421
PF0430-C	0.60320294
PF0431-C	0.99666417
PF0432-C	0.7155838000000001
PF0433-C	0.51835454
PF0434-C	0.9744171999999999
PF0437-C	0.9415694
PF0438-CW	0.662295
PF0439-C	0.9977403
PF0440-C	0.5081298
PF0441-CW	0.98677665
PF0442-C	0.6063113
PF0443-C	0.84799284
PF0444-CW	0.68928224
PF0445-C	0.81110656
PF0446-CW	0.98731095
PF0447-C	0.582537
PF0448-C	0.48342347
PF0449-C	0.98334855
PF0450-C	0.9887236999999999
PF0451-C	0.9915466000000001
PF0452-C	0.990243
PF0453-C	0.8204874
PF0454-C	0.98655283
PF0456-C	0.981665
PF0458-C	0.3586836
PF0461-C	0.43861932
PF0463-C	0.7073389
PF0464-C	0.5656767
PF0465-C	0.54581565
PF0467-C	0.92235327
PF0469-C	0.59711534
PF0471-C	0.51952744
PF0472-C	0.9984721
PF0473-C	0.9900734
PF0477-C	0.5938383
PF0479-C	0.8616627
PF0480-C	0.6663479999999999
PF0482-C	0.99606824
PF0484-C	0.54419667
PF0485-C	0.40169525
PF0486-C	0.9571895
PF0487-C	0.44594923
PF0488-C	0.6691048
PF0489-C	0.9970964
PF0491-C	0.9952731
PF0492-C	0.9972369000000001
PF0493-C	0.9927311
PF0494-C	0.90962267
PF0499-C	0.59909075
PF0502-C	0.75874156
PF0504-C	0.61266434
PF0507-C	0.9853859
PF0510-C	0.558451
PF0511-C	0.56168747
PF0512-C	0.99697757
PF0513-C	0.99470365
PF0514-C	0.7196428
PF0515-C	0.9892815
PF0518-C	0.81375825
PF0519-C	0.99702704
PF0522-C	0.6925842
PF0524-C	0.93553984
PF0525-C	0.9880752
PF0529-C	0.38440976
PF0531-C	0.99647176
PF0539-C	0.77266705
PF0542-C	0.9826357
PF0550-C	0.54115665
PF0556-C	0.9986944999999999
PF0557-C	0.47154582
PF0559-C	0.9897898999999999
PF0560-C	0.99732757
PF0562-C	0.8193280999999999
PF0578-C	0.99603385
PF0579-Cx	0.40838220000000003
PF0583-Cx	0.6398877
PF0584-C	0.9865413000000001
PF0590-C	0.98597366
PF0596-C	0.9809773999999999
PF0597-C	0.992491
PF0599-C	0.99705917
PF0604-C	0.9901224000000001
PF0606-C	0.99738085
PF0609-C	0.9194117
PF0610-C	0.99262744
PF0612-C	0.9968056000000001
PF0613-C	0.40686014
PF0614-C	0.98560655
PF0616-C	0.5646668
PF0619-C	0.37342352
PF0620-C	0.56413233
PF0624-C	0.7787857
PF0625-C	0.9791129999999999
PF0627-C	0.512991
PF0628-C	0.67409253
PF0629-C	0.8842174999999999
PF0632-C	0.9902540000000001
PF0633-C	0.99018216
PF0634-C	0.83995277
PF0635-C	0.9940164
PF0638-C	0.9888285
PF0641-C	0.5353129
PF0643-C	0.336941
PF0647-C	0.6501208
PF0650-C	0.8269306999999999
PF0651-C	0.8003485
PF0653-C	0.5096513
PF0655-C	0.9984219000000001
PF0661-C	0.99269885
PF0664-C	0.93272656
PF0666-C	0.9969947
PF0667-C	0.7605639
PF0668-C	0.9949839
PF0669-C	0.60196096
PF0670-C	0.99757296
PF0671-C	0.28275257
PF0672-C	0.6079827
PF0673-C	0.65222067
PF0676-C	0.9987163
PF0678-C	0.9974731
PF0679-C	0.7283725999999999
PF0680-C	0.9969203000000001
PF0681-C	0.8595997999999999
PF0684-C	0.25834808
PF0685-C	0.9975368
PF0686-C	0.9870021000000001
PF0687-C	0.9907733
PF0689-C	0.9949261999999999
PF0690-C	0.7292288
PF0691-C	0.9974788
PF0692-C	0.99674433
PF0694-C	0.97827506
PF0695-C	0.5436146
PF0696-C	0.95898265
PF0697-C	0.9973192
PF0699-C	0.4578407
PF0700-C	0.46701047
PF0701-C	0.96607053
PF0703-C	0.9128190999999999
PF0704-C	0.99161476
PF0706-C	0.98762894
PF0707-C	0.98563296
PF0708-C	0.76817787
PF0711-C	0.59343666
PF0712-C	0.98663896
PF0715-C	0.9970924000000001
PF0718-C	0.6701588
PF0722-C	0.9873052999999999
PF0723-C	0.91640174
PF0724-C	0.36845532
PF0725-C	0.9953575000000001
PF0727-C	0.6505156
PF0728-C	0.99109954
PF0729-C	0.9912634
PF0730-C	0.9890641
PF0731-C	0.41784114
PF0732-C	0.6414770000000001
PF0733-C	0.99416417
PF0734-C	0.38575077
PF0735-C	0.39303017
PF0736-C	0.45539764
PF0737-C	0.9819281999999999
PF0738-C	0.99650073
PF0739-C	0.505211
PF0740-C	0.46675473
PF0741-C	0.65745664
PF0742-C	0.9974368
PF0743-C	0.9291686
PF0744-C	0.7211509
PF0745-C	0.6050239000000001
PF0747-C	0.9967966
PF0748-C	0.98878765
PF0749-C	0.6371817
PF0750-C	0.6403923
PF0751-C	0.77883637
PF0752-C	0.8486210999999999
PF0753-C	0.64404005
PF0754-C	0.99618286
PF0755-C	0.703969
PF0756-C	0.83751804
PF0757-C	0.6135581999999999
PF0758-C	0.54890585
PF0759-C	0.98996603
PF0760-C	0.7559019
PF0761-C	0.9977710999999999
PF0762-C	0.46055433
PF0763-C	0.9708332000000001
PF0764-C	0.8563234000000001
PF0765-C	0.6348216
PF0766-C	0.6427653
PF0767-C	0.9926716
PF0768-C	0.9927752000000001
PF0769-C	0.9887549999999999
PF0771-C	0.8371941999999999
PF0772-C	0.87317437
PF0773-C	0.99739647
PF0775-C	0.44286662
PF0776-C	0.62860566
PF0777-C	0.6781403
PF0778-C	0.9903609
PF0780-C	0.9876280000000001
PF0781-C	0.6830335
PF0782-C	0.9837144
PF0783-C	0.9825417
PF0784-C	0.8418257
PF0785-C	0.9986091
PF0786-C	0.99668634
PF0787-C	0.82281566
PF0789-C	0.9906623
PF0790-C	0.5669409000000001
PF0791-C	0.5116149
PF0792-C	0.44444722
PF0793-C	0.46754566
PF0796-C	0.32924604
PF0798-C	0.94607836
PF0799-C	0.57063806
PF0800-C	0.31989953
PF0801-C	0.7130276
PF0802-C	0.98782605
PF0803-C	0.99825966
PF0804-C	0.7461415
PF0805-C	0.6719546999999999
PF0806-C	0.50272846
PF0807-C	0.64832926
PF0808-C	0.2860992
PF0809-C	0.99099034
PF0811-C	0.98864853
PF0812-C	0.31346783
PF0814-C	0.8425938000000001
PF0815-C	0.57709783
PF0816-C	0.9837806999999998
PF0817-C	0.99643844
PF0818-C	0.99296844
PF0819-C	0.24272956
PF0820-C	0.9968440999999999
PF0821-C	0.7334189
PF0822-C	0.99619615
PF0823-C	0.99118626
PF0825-C	0.5796991
PF0826-C	0.9963732
PF0827-C	0.6850248999999999
PF0828-C	0.28890553
PF0829-C	0.5931607
PF0831-C	0.6505656
PF0832-C	0.99439883
PF0833-C	0.98122346
PF0834-C	0.7178005000000001
PF0835-C	0.8791058
PF0836-C	0.4647062
PF0837-C	0.8769367
PF0838-C	0.8739215
PF0839-C	0.33467394
PF0840-C	0.7393588000000001
PF0841-C	0.9019446
PF0842-C	0.9893264
PF0843-C	0.98977715
PF0844-C	0.63953024
PF0845-C	0.8278
PF0846-C	0.9858244
PF0847-C	0.5291608
PF0848-C	0.8215669
PF0849-C	0.66128
PF0850-C	0.6615209
PF0851-C	0.74405354
PF0852-C	0.7757473000000001
PF0853-C	0.6380204
PF0854-C	0.90129554
PF0855-C	0.5634213
PF0856-C	0.98631895
PF0857-C	0.60890436
PF0858-C	0.8315254000000001
PF0859-C	0.22216137
PF0860-C	0.92045194
PF0861-C	0.9884619
PF0862-C	0.6860897
PF0863-C	0.6723439
PF0865-C	0.6070628
PF0866-C	0.7338001000000001
PF0867-C	0.3590315
PF0868-C	0.5470626000000001
PF0869-C	0.3335364
PF0870-C	0.15935664
PF0872-C	0.9758635
PF0873-C	0.9991280999999999
PF0874-C	0.9876867
PF0875-C	0.75088865
PF0876-C	0.97245085
PF0877-C	0.7718364999999999
PF0878-C	0.99679077
PF0879-C	0.9974076999999999
PF0881-C	0.99586964
PF0882-C	0.8024979
PF0883-C	0.9941167
PF0884-C	0.7876813
PF0885-C	0.8362424999999999
PF0886-C	0.60290664
PF0887-C	0.93968034
PF0888-C	0.6239906
PF0889-C	0.60271287
PF0890-C	0.9967265
PF0891-C	0.9956758
PF0892-C	0.9988018
PF0893-C	0.55771255
PF0894-C	0.9859073
PF0895-C	0.9733881
PF0896-C	0.76060516
PF0897-C	0.33126736
PF0898-C	0.6219823
PF0899-C	0.9922773000000001
PF0900-C	0.99415386
PF0901-C	0.5307338
PF0902-C	0.7032398
PF0903-C	0.5622199999999999
PF0904-C	0.97294617
PF0905-C	0.98072195
PF0906-C	0.8320996999999999
PF0907-C	0.99162036
PF0910-C	0.490252
PF0911-C	0.9937190999999999
PF0912-C	0.91535336
PF0913-C	0.39095414
PF0914-C	0.29325718
PF0915-C	0.99201995
PF0916-C	0.9969979999999999
PF0917-C	0.6713659000000001
PF0918-C	0.9975341999999999
PF0919-C	0.55020225
PF0920-C	0.99252844
PF0921-C	0.69314086
PF0922-C	0.99614555
PF0923-C	0.6616350000000001
PF0925-C	0.9940357
PF0926-C	0.7516762
PF0928-C	0.70189315
PF0929-C	0.6207642
PF0930-C	0.99051917
PF0932-C	0.67720056
PF0933-C	0.6752678000000001
PF0934-C	0.51650095
PF0935-C	0.41163886
PF0936-C	0.5573988000000001
PF0938-C	0.39104635
PF0939-C	0.79037887
PF0942-C	0.9890254999999999
PF0943-C	0.61639893
PF0944-C	0.7970512
PF0946-C	0.9977360000000001
PF0947-C	0.4592754
PF0948-C	0.9660478000000001
PF0950-C	0.46227574
PF0951-C	0.6832594
PF0952-C	0.7483356
PF0953-C	0.86632526
PF0955-C	0.94370896
PF0956-C	0.57484686
PF0959-C	0.7799043000000001
PF0960-C	0.9964002000000001
PF0961-C	0.44389716
PF0962-C	0.6781851999999999
PF0963-C	0.99639374
PF0964-C	0.9897575000000001
PF0966-C	0.83217746
PF0967-C	0.99854994
PF0968-C	0.68583435
PF0969-C	0.9897062
PF0970-C	0.7343409000000001
PF0972-C	0.9871174
PF0973-C	0.8827745000000001
PF0974-C	0.3039366
PF0975-C	0.99485886
PF0976-C	0.46887043
PF0977-C	0.6419931
PF0978-C	0.48717684
PF0979-C	0.34969243
PF0980-C	0.5557761
PF0981-C	0.6917854999999999
PF0982-C	0.997323
PF0983-C	0.4919442
PF0984-C	0.99647146
PF0985-C	0.6157905
PF0986-C	0.61115503
PF0987-C	0.9949188
PF0988-C	0.65977
PF0992-C	0.9937541
PF0997-C	0.5148665
PF0998-C	0.9904917
PF0999-C	0.78366077
PF1001-C	0.3002683
PF1004-C	0.558721
PF1005-C	0.9931652
PF1006-C	0.9897639000000001
PF1009-C	0.98950565
PF1010-C	0.9896389000000001
PF1011-C	0.9917271999999999
PF1012-C	0.87679553
PF1013-C	0.89963996
PF1014-C	0.97904146
PF1015-C	0.988417
PF1016-C	0.96284884
PF1017-C	0.8009674
PF1018-C	0.99277794
PF1019-C	0.99212015
PF1020-C	0.99062103
PF1021-C	0.9942484
PF1022-C	0.5155890999999999
PF1023-C	0.71854883
PF1024-C	0.9956228000000001
PF1025-C	0.38817465
PF1026-C	0.98905927
PF1027-C	0.99696296
PF1028-C	0.99746
PF1029-C	0.98444283
PF1030-C	0.6626295
PF1031-C	0.9970870999999999
PF1033-C	0.9887298000000001
PF1034-C	0.9932700999999999
PF1035-C	0.5571408
PF1036-C	0.99021333
PF1037-C	0.9986341000000001
PF1038-C	0.6244489000000001
PF1039-C	0.6387254
PF1040-C	0.8989136000000001
PF1041-C	0.9987197
PF1042-C	0.98657936
PF1043-C	0.89765584
PF1044-C	0.9952304
PF1045-C	0.5253915
PF1046-C	0.7864015999999999
PF1047-C	0.6298108
PF1048-C	0.99229157
PF1049-C	0.98555756
PF1050-C	0.56189
PF1051-C	0.9901882
PF1052-C	0.9827754999999999
PF1053-C	0.9913075000000001
PF1054-C	0.69165355
PF1055-C	0.99612206
PF1056-C	0.9843324000000001
PF1057-C	0.7827312
PF1058-C	0.98748744
PF1059-C	0.92046887
PF1060-C	0.99693036
PF1061-C	0.9872871999999999
PF1062-C	0.9898805
PF1063-C	0.9969256
PF1064-C	0.9866456
PF1065-C	0.74164206
PF1067-C	0.52975154
PF1068-C	0.8067644
PF1069-C	0.9973984
PF1070-C	0.37105665
PF1071-C	0.99048966
PF1072-C	0.9818237
PF1073-C	0.9877756
PF1075-C	0.6293890999999999
PF1076-C	0.98888975
PF1077-C	0.9963031999999999
PF1078-C	0.99656045
PF1079-C	0.98565185
PF1080-C	0.63180834
PF1081-C	0.51885855
PF1082-C	0.9916084000000001
PF1083-C	0.88390803
PF1084-C	0.988718
PF1085-C	0.8612655999999999
PF1086-C	0.9981955
PF1087-C	0.7292675999999999
PF1088-C	0.6865173999999999
PF1089-C	0.9905196
PF1090-C	0.6867538000000001
PF1091-C	0.99653137
PF1092-C	0.6694316
PF1094-C	0.6526446
PF1095-C	0.5440126000000001
PF1096-C	0.9286485999999999
PF1097-C	0.69383556
PF1098-C	0.76025766
PF1099-C	0.98760635
PF1100-C	0.80617946
PF1101-C	0.6488878
PF1102-C	0.9968528
PF1103-C	0.98186666
PF1104-C	0.82949877
PF1105-C	0.99071556
PF1107-C	0.9902532
PF1108-C	0.72896785
PF1110-C	0.9892209000000001
PF1111-C	0.41560423
PF1112-C	0.98117393
PF1113-C	0.98987055
PF1114-C	0.99196523
PF1118-Cx	0.99714696
PF1119-Cx8	0.99695224
PF1120-Cx6	0.5603566999999999
PF1121-Cx9	0.98991764
PF1123-Cx	0.48816702
PF1124-Cx	0.46972936
PF1125-Cx	0.6738026
PF1126-Cx	0.99481034
PF1127-Cx7	0.48151842
PF1128-Cx	0.28621292
PF1129-Cx9	0.49236023
PF1130-Cx6	0.47294949999999997
PF1131-Cx9	0.59870845
PF1132-Cx	0.7657016
PF1134-Cx	0.598314
PF1135-Cx	0.9981256
PF1136-Cx	0.41610230000000004
PF1137-Cx	0.4897849
PF1139-Cx	0.9990382999999999
PF1140-Cx	0.62841004
PF1141-Cx	0.9976368
PF1142-Cx	0.98733747
PF1143-Cx8	0.5662592
PF1148-Cx8	0.99750525
PF1150-Cx9	0.35551244
PF1151-Cx6	0.39840776
PF1152-Cx9	0.34701183
PF1153-Cx9	0.9928034
PF1154-Cx	0.9965261999999999
PF1155-Cx	0.9962254
PF1157-Cx9	0.6231009
PF1160-Cx9	0.9853042
PF1161-Cx8	0.7213485
PF1165-Cx	0.39371285
PF1167-Cx	0.9843208000000001
PF1169-Cx	0.44315127
PF1170-Cx	0.76230747
PF1171-Cx	0.45035237
PF1172-Cx	0.98774743
PF1173-Cx	0.5042481
PF1174-Cx	0.997245
PF1175-Cx	0.4270630999999999
PF1176-Cx	0.63613653
PF1177-Cx	0.5615467
PF1178-Cx	0.99810445
PF1179-Cx8	0.82636297
PF1180-Cx	0.9838402
PF1182-Cx	0.72952586
PF1184-Cx	0.77594894
PF1185-Cx	0.47561684
PF1187-Cx	0.46824467
PF1188-Cx	0.9876024999999999
PF1189-Cx	0.9970133
PF1190-Cx	0.62325066
PF1194-Cx	0.63413125
PF1195-Cx	0.9962197
PF1196-Cx	0.99593496
PF1197-Cx8	0.9968521999999999
PF1198-Cx8	0.98830634
PF1200-Cx	0.98642594
PH0001-C	0.71446395
PH0002-C	0.99729013
PH0003-C	0.9990564000000001
PH0004-C	0.9982380999999999
PH0005-C	0.96243703
PH0006-C	0.99850285
PH0007-C	0.9969292
PH0008-C	0.74559915
PH0010-C	0.99409974
PH0011-C	0.99613214
PH0012-C	0.99174863
PH0013-C	0.9984323
PH0014-C	0.86540854
PH0015-C	0.9943796999999999
PH0016-C	0.9986290999999999
PH0017-C	0.99717015
PH0018-C	0.9972989999999999
PH0019-C	0.83444893
PH0020-C	0.99953616
PH0022-C	0.98651886
PH0023-C	0.99805003
PH0024-C	0.98782897
PH0026-C	0.92790127
PH0027-Cx	0.9981805
PH0028-Cx	0.99822223
PH0031-Cx	0.99273324
PH0042-C	0.99718124
PH0043-C	0.98773664
PH0044-C	0.9979382
PH0045-C	0.9981083000000001
PH0046-C	0.5977076
PH0047-Cx	0.9892902
PH0051-Cx	0.9977309000000001
PH0052-C	0.8648039000000001
PH0054-C	0.63331544
PH0055-C	0.98490155
PH0056-C	0.64348495
PH0057-C	0.9971871999999999
PH0058-C	0.93583834
PH0059-C	0.98978275
PH0060-C	0.9615453000000002
PH0063-C	0.55615795
PH0064-C	0.99017584
PH0105-C	0.9936560999999999
PH0108-CW	0.8336222
PH0109-C	0.99874806
PH0110-C	0.98791265
PH0111-C	0.99867463
PH0112-C	0.9968504000000001
PH0114-C	0.9943569999999999
PH0116-C	0.9873296
PH0117-C	0.99855745
PH0118-C	0.9987431
PH0119-C	0.7177718000000001
PH0121-CW	0.99811745
PH0122-CW	0.9975023000000001
PH0123-CW	0.9977889000000001
PH0124-CW	0.8953779000000001
PH0125-CW	0.9869969000000001
PH0126-CW	0.990917
PH0128-CW	0.9981216
PH0130-CW	0.99440205
PH0131-CW	0.9968659
PH0132-CW	0.99787194
PH0133-CW	0.99250287
PH0134-C	0.9927674999999999
PH0136-C	0.9937345
PH0137-C	0.99912196
PH0138-CW	0.9874200999999999
PH0139-CW	0.9914243
PH0140-CW	0.9908205
PH0141-CW	0.9897752000000001
PH0143-CW	0.9919002
PH0144-CW	0.99355084
PH0145-CW	0.9982447
PH0146-CW	0.9972880999999999
PH0147-CW	0.9922208
PH0148-CW	0.9906857
PH0149-CW	0.9995304
PH0150-CW	0.8897744000000001
PH0151-CW	0.99003637
PH0152-CW	0.99849176
PH0153-CW	0.99940026
PH0155-C	0.99322045
PH0156-C	0.9992305
PH0157-C	0.98826057
PH0161-C	0.98386604
PH0163-C	0.9977691999999999
PH0164-C	0.9912053
PH0165-C	0.98501945
PH0167-C	0.9982174000000001
PH0169-C	0.98365724
PH0171-C	0.99034333
PH0172-C	0.9889507
PH0173-C	0.9909860999999999
PH0191-C	0.9937794
PH0192-C	0.99887383
PH0194-C	0.99858594
PH0196-C	0.97159094
PH0197-C	0.9920713
PH0198-C	0.9984295
PH0201-C	0.99740136
PH0203-C	0.9959114
PH0204-C	0.70129424
PH0205-C	0.51423186
PH0206-C	0.98668045
PH0207-C	0.99132574
PH0208-C	0.98519874
PH0209-C	0.9986985
PH0210-C	0.9864655999999999
PH0212-C	0.9856356
PH0213-C	0.98600763
PH0217-C	0.9898382
PH0218-C	0.98255557
PH0221-C	0.9813693000000001
PH0222-C	0.99800915
PH0223-CW	0.9165458000000001
PH0224-C	0.9813484
PH0225-C	0.98141867
PH0227-C	0.98167396
PH0228-C	0.9817248
PH0229-C	0.99429065
PH0232-C	0.99389863
PH0233-C	0.952259
PH0234-C	0.9979471
PH0235-C	0.9959201999999999
PH0236-C	0.9928176999999999
PH0237-C	0.994102
PH0238-C	0.9805531999999999
PH0239-C	0.9902133
PH0240-C	0.9988021999999999
PH0241-C	0.99813956
PH0242-C	0.823016
PH0243-C	0.9838614999999999
PH0244-C	0.9945755999999999
PH0245-C	0.98472875
PH0246-C	0.9985518
PH0247-C	0.98361516
PH0248-C	0.99827653
PH0249-C	0.9845450000000001
PH0250-C	0.9874267
PH0251-C	0.9820341
PH0252-C	0.9932667
PH0253-C	0.99479306
PH0256-C	0.98900825
PH0274-C	0.9171734
PH0278-CW	0.99231195
PH0279-C	0.9903308000000001
PH0282-C	0.9984175999999999
PH0283-C	0.98816234
PH0284-C	0.9835412
PH0285-C	0.96649647
PH0286-CW	0.72742367
PH0292-C	0.621408
PH0299-CW	0.9857796
PH0300-C	0.9802360999999999
PH0302-C	0.6606022
PH0303-CW	0.99821454
PH0304-C	0.95221883
PH0305-C	0.9963725
PH0306-C	0.9980526
PH0307-C	0.9833156
PH0308-CW	0.9884255999999999
PH0321-C	0.9982655999999999
PH0322-C	0.98954177
PH0324-C	0.8784542
PH0325-C	0.9825036
PH0326-C	0.9902933
PH0327-C	0.9889508
PH0328-C	0.9305806000000001
PH0329-C	0.9814638000000001
PH0330-C	0.51885825
PH0332-C	0.8253010000000001
PH0333-C	0.6265208000000001
PH0334-C	0.64611566
PH0335-C	0.9821905000000001
PH0336-C	0.93587935
PH0337-C	0.9896833
PH0338-C	0.9920482
PH0339-C	0.98902124
PH0340-C	0.75876004
PH0341-C	0.8602360000000001
PH0342-C	0.9977478999999999
PH0343-C	0.9977406999999999
PH0344-C	0.9979396999999999
PH0345-C	0.70799625
PH0346-C	0.99667114
PH0347-C	0.9934733
PH0348-C	0.99421096
PH0349-C	0.9981405000000001
PH0350-C	0.9895586
PH0351-C	0.89280945
PH0352-C	0.99860346
PH0353-C	0.990351
PH0354-C	0.99838793
PH0355-C	0.9908353000000001
PH0356-C	0.99448127
PH0357-C	0.98756045
PH0358-C	0.9984204
PH0359-C	0.9897914000000001
PH0360-C	0.9935283000000001
PH0361-C	0.9979045
PH0362-C	0.9905879000000001
PH0363-C	0.99646074
PH0364-C	0.99831736
PH0365-C	0.632692
PH0366-C	0.7544797
PH0367-C	0.9761474
PH0368-C	0.48478633
PH0369-C	0.7867453000000001
PH0370-C	0.9987601999999999
PH0371-C	0.7971088000000001
PH0372-C	0.99161214
PH0373-C	0.9772306999999999
PH0374-C	0.99517035
PH0375-C	0.9890561
PH0376-C	0.85599023
PH0377-C	0.9904117
PH0378-C	0.96002716
PH0379-C	0.69327474
PH0380-C	0.8597781999999999
PH0381-C	0.99188125
PH0382-C	0.9978434000000002
PH0383-C	0.8394591
PH0384-C	0.8140659
PH0386-C	0.9498298000000001
PH0387-C	0.9995975
PH0388-C	0.8654879999999999
PH0389-C	0.9964626
PH0390-C	0.9987207
PH0391-C	0.99107397
PH0392-C	0.99549526
PH0393-C	0.9940822
PH0394-C	0.9981059000000001
PH0395-C	0.999445
PH0396-C	0.9981318000000001
PH0397-C	0.9963908000000001
PH0398-C	0.9967261000000001
PH0400-C	0.99735224
PH0403-C	0.9951673000000001
PH0404-C	0.99364394
PH0407-C	0.9898526
PH0408-C	0.9943177
PH0409-CW	0.88167644
PH0410-C	0.9981159
PH0411-C	0.9937286
PH0412-C	0.99763995
PH0413-C	0.9930004000000001
PH0414-C	0.99673605
PH0415-C	0.8221491
PH0416-C	0.9944546999999999
PH0418-C	0.99874854
PH0420-CW	0.87213236
PH0421-C	0.9990365
PH0422-CW	0.9948353000000001
PH0424-C	0.9818231
PH0425-C	0.9916419
PH0431-CW	0.9996371999999999
PH0437-C	0.99732125
PH0438-C	0.999129
PH0444-C	0.9970298000000001
PH0445-C	0.9970139000000001
PH0447-C	0.9003363999999999
PH0450-C	0.8963511000000001
PH0451-C	0.9984207
PH0453-C	0.91445076
PH0454-C	0.90784997
PH0455-C	0.8116078
PH0456-C	0.9982805
PH0457-CW	0.9958388000000001
PH0458-CW	0.98684907
PH0459-CW	0.8254806999999998
PH0460-C	0.98246247
PH0461-C	0.71694577
PH0462-C	0.9912978000000001
PH0463-C	0.9812924999999999
PH0464-CW	0.9888094999999999
PH0465-CW	0.6154461999999999
PH0466-C	0.9925406999999999
PH0467-CW	0.9959799000000001
PH0468-C	0.99154997
PH0469-CW	0.91228896
PH0470-C	0.9748803
PH0471-C	0.9433679
PH0472-C	0.88870025
PH0473-C	0.9966629000000001
PH0474-CW	0.99474657
PH0475-C	0.9459009
PH0476-C	0.99738616
PH0478-C	0.6284354999999999
PH0479-CW	0.9433746
PH0480-C	0.9697616
PH0481-C	0.9936209
PH0482-C	0.98212755
PH0483-CW	0.9886877000000001
PH0484-C	0.98412687
PH0485-C	0.99043417
PH0486-C	0.99270254
PH0487-C	0.98274475
PH0488-C	0.9867712
PH0489-C	0.98995405
PH0490-C	0.99775654
PH0493-C	0.99820054
PH0494-CW	0.9837488999999999
PH0495-CW	0.99210364
PH0496-CW	0.99777865
PH0497-C	0.99899304
PH0498-C	0.9971481
PH0499-CW	0.9915335
PH0500-CW	0.99861395
PH0501-CW	0.9814695
PH0502-C	0.99821436
PH0503-C	0.7779520999999999
PH0504-C	0.47695556
PH0505-C	0.7207901999999999
PH0506-C	0.9932875
PH0507-C	0.9980754000000001
PH0508-C	0.9979604999999999
PH0510-C	0.66479105
PH0511-C	0.65306044
PH0513-C	0.99793714
PH0514-C	0.99373084
PH0515-C	0.9995776
PH0516-C	0.9904181999999999
PH0517-C	0.99101824
PH0518-C	0.99004966
PH0519-C	0.9970257
PH0520-C	0.99313277
PH0521-C	0.9974388000000001
PH0522-C	0.9949686
PH0523-C	0.9968627
PH0524-C	0.9892619
PH0525-C	0.9876985999999999
PH0526-C	0.98372775
PH0527-C	0.9703421999999998
PH0528-C	0.9972631
PH0529-C	0.9922585999999999
PH0530-C	0.9977304
PH0531-C	0.9930502
PH0532-C	0.99808896
PH0533-C	0.9822107
PH0534-C	0.99839973
PH0535-C	0.9994761000000001
PH0536-C	0.80773157
PH0537-C	0.9976258
PH0538-C	0.997209
PH0539-C	0.98484766
PH0540-C	0.98237354
PH0541-C	0.9716425
PH0542-C	0.98150617
PH0543-C	0.99635845
PH0544-C	0.9917978000000001
PH0545-C	0.86078477
PH0546-C	0.8253078000000001
PH0547-C	0.66821665
PH0548-C	0.86267155
PH0549-C	0.8659995999999999
PH0551-C	0.98215324
PH0552-C	0.9816220999999999
PH0553-C	0.99719876
PH0554-C	0.9967052
PH0555-C	0.9854736999999999
PH0556-C	0.9874484
PH0557-C	0.8705162000000001
PH0558-C	0.98882765
PH0559-C	0.9962204
PH0560-C	0.9883109
PH0561-C	0.9745935
PH0562-C	0.9830599
PH0563-C	0.98054355
PH0564-C	0.9215126
PH0565-C	0.99240756
PH0566-C	0.9652869000000001
PH0568-C	0.9199742
PH0569-C	0.9952188
PH0570-C	0.986511
PH0571-C	0.9781563
PH0572-C	0.84603333
PH0573-C	0.8993245999999999
PH0574-C	0.8943639000000001
PH0576-C	0.9883926
PH0578-C	0.981643
PH0579-C	0.9926187
PH0580-C	0.9098286
PH0582-C	0.9944799999999999
PH0583-C	0.86304677
PH0584-C	0.99128354
PH0585-C	0.99005365
PH0586-C	0.9898323
PH0587-C	0.98804164
PH0588-C	0.8747543
PH0589-C	0.99299455
PH0590-C	0.63149023
PH0592-C	0.96574295
PH0593-C	0.99250925
PH0594-C	0.7453827
PH0595-C	0.6493689
PH0596-C	0.9838084
PH0597-C	0.9899428
PH0598-C	0.98505634
PH0599-C	0.9904622999999999
PH0600-C	0.9900889
PH0601-C	0.99406564
PH0602-C	0.99289536
PH0603-C	0.92342794
PH0604-C	0.98988444
PH0605-C	0.9916944999999999
PH0608-C	0.9985461999999999
PH0609-C	0.9979594
PH0610-C	0.99346125
PH0611-C	0.9953187
PH0613-C	0.9259381999999999
PH0614-C	0.7385324000000001
PH0617-C	0.99520886
PH0619-C	0.99397427
PH0621-C	0.9942870999999999
PH0623-C	0.98865217
PH0624-C	0.9977026
PH0625-C	0.992093
PH0626-C	0.9915064
PH0627-C	0.6875995
PH0628-C	0.6905062
PH0629-C	0.79790574
PH0630-C	0.9923823
PH0631-C	0.9864223
PH0632-C	0.99277604
PH0633-C	0.99004793
PH0634-C	0.8777527
PH0635-C	0.76883197
PH0636-C	0.9897521
PH0637-C	0.87479717
PH0638-C	0.98946744
PH0639-C	0.99035424
PH0640-C	0.99839187
PH0641-C	0.9157003
PH0642-C	0.5554671
PH0643-C	0.91173166
PH0644-C	0.9621184000000002
PH0645-C	0.6172959
PH0646-C	0.7442291999999999
PH0647-C	0.9972183000000001
PH0648-C	0.95462537
PH0650-C	0.9907488999999999
PH0651-C	0.7307945
PH0676-C	0.9934408000000001
PH0677-C	0.9966384
